,sofifa_id,short_name,player_positions,overall,value_eur,id
172,222994,M. Nakamba,"CDM, CM",75,6000000.0,172
173,224444,H. Belkebla,"CDM, CM",75,6000000.0,173
174,224796,J. Rodríguez,"CDM, CM",75,7500000.0,174
175,225475,Hernani,"CDM, CM",75,6500000.0,175
176,225699,Anuar,"CDM, CM, CAM",75,7500000.0,176
177,225782,A. Maitland-Niles,"CDM, RB, RWB",75,8000000.0,177
178,226807,C. Roldan,"CDM, RM",75,6500000.0,178
179,228675,D. Barinov,"CDM, CM",75,10500000.0,179
180,230250,Emilio Piodão,"CDM, CM",75,4800000.0,180
181,230252,Jorginhson,"CDM, CM, CAM",75,4800000.0,181
182,230336,Danisco Fachini,CDM,75,2800000.0,182
183,230423,Pascoal Muscato,"CDM, CM",75,4800000.0,183
184,231227,N. Dorsch,"CDM, CM",75,8000000.0,184
185,234789,Y. Eteki,"CDM, CM",75,12000000.0,185
186,235134,P. Rosario,"CDM, CM",75,7500000.0,186
187,236298,E. Atuesta,"CDM, CM",75,10500000.0,187
188,236817,H. Maïga,"CDM, CM",75,6500000.0,188
189,237626,Y. Neyou,"CDM, CM, CAM",75,8000000.0,189
190,239529,F. Onyeka,"CDM, CM",75,8000000.0,190
191,241042,O. Skipp,"CDM, CM",75,11500000.0,191
192,242267,J. Campuzano,"CDM, CM",75,8000000.0,192
193,243631,M. Camara,"CDM, CM",75,8000000.0,193
194,247028,A. Král,"CDM, CM",75,12000000.0,194
195,247495,Moncayola,"CDM, CM",75,12000000.0,195
196,162329,K. El Ahmadi,"CDM, CM",74,825000.0,196
197,167933,Y. Cahuzac,"CDM, CM",74,825000.0,197
198,178625,Mosquera,"CDM, CM",74,2100000.0,198
199,183520,Fran Mérida,"CDM, CM, CAM",74,3000000.0,199
200,187421,J. Hernández,"CDM, CM",74,2800000.0,200
201,188253,J. McCarthy,"CDM, CM",74,3500000.0,201
202,190416,D. Le Tallec,"CDM, CM",74,3000000.0,202
203,192371,F. Rinaudo,"CDM, CM",74,1400000.0,203
204,193532,G. Medel,"CDM, CB",74,2100000.0,204
205,193847,Osmar,"CDM, CB, CM",74,2100000.0,205
206,196942,Iñigo Pérez,"CDM, CM, LM",74,2100000.0,206
207,202078,D. Nagbe,"CDM, CM",74,3500000.0,207
208,203604,D. Pavelka,"CDM, CM, CB",74,3500000.0,208
209,203864,B. Zuculini,"CDM, CM",74,4100000.0,209
210,205897,N. Chalobah,"CDM, CM",74,4700000.0,210
211,205990,H. Reed,"CDM, CM",74,5500000.0,211
212,207894,T. Strobl,"CDM, CB",74,3000000.0,212
213,208137,Lucas Torró,"CDM, CM",74,5000000.0,213
214,208620,Omar Mascarell,"CDM, CM",74,3700000.0,214
215,210475,M. Prietl,"CDM, CM, CB",74,3600000.0,215
216,211999,R. Khedira,"CDM, CB",74,4300000.0,216
217,212755,J. Hendrix,"CDM, CM",74,4700000.0,217
218,215157,F. Lértora,"CDM, CM",74,3500000.0,218
219,216385,R. Ortiz,"CDM, CM",74,3000000.0,219
220,216451,J. Seri,"CDM, CM",74,3600000.0,220
221,225252,J. Duque,CDM,74,3600000.0,221
222,226382,L. Villarruel,"CDM, CM",74,3500000.0,222
223,230237,Robson Denho,"CDM, CM",74,3600000.0,223
224,230239,Claudiano Sobrino,"CDM, CM",74,4100000.0,224
225,230255,Edval Anton,"CDM, CM, CAM",74,3600000.0,225
226,230417,Edercinho Sepa,CDM,74,4400000.0,226
227,230437,Elias Fontoira,CDM,74,4100000.0,227
228,232244,S. Ascacíbar,"CDM, CM",74,6000000.0,228
229,234569,Florentino,"CDM, CM",74,9000000.0,229
230,236527,S. Cáseres,"CDM, CM, CB",74,6000000.0,230
231,247246,K. Thuram,"CDM, CM",74,8500000.0,231
232,252064,L. Krejčí,"CDM, CB, CM",74,8000000.0,232
233,152996,P. Skjelbred,"CDM, CM",73,1000000.0,233
234,161754,Javi García,"CDM, CM",73,1000000.0,234
235,161805,V. Behrami,"CDM, CM",73,600000.0,235
236,167665,N. Domingo,"CDM, CM, CB",73,600000.0,236
237,170797,N. Şahin,CDM,73,2000000.0,237
238,182184,D. Stephens,"CDM, CM",73,2000000.0,238
239,182670,M. Tekdemir,"CDM, CM, CB",73,1500000.0,239
240,183287,F. Lemoine,"CDM, CM",73,1000000.0,240
241,183581,J. Molina,"CDM, CM, CB",73,1500000.0,241
242,188879,A. N'Diaye,CDM,73,2100000.0,242
243,189059,J. Livermore,"CDM, CM",73,2100000.0,243
244,190199,Óscar Sielva,"CDM, CM",73,2600000.0,244
245,190549,M. Henriksen,"CDM, CM",73,2700000.0,245
246,190761,T. Arslan,"CDM, CM",73,2500000.0,246
247,190782,Sandro,"CDM, CM",73,2000000.0,247
248,191726,D. Arismendi,"CDM, CB",73,1500000.0,248
249,192612,M. Jajalo,"CDM, CM",73,1500000.0,249
250,195412,Moisés,"CDM, CM, CAM",73,1500000.0,250
251,198200,B. Stambouli,"CDM, CB",73,2500000.0,251
252,199562,Ilie Sánchez,"CDM, CM, CB",73,2500000.0,252
253,199829,Timor,"CDM, CB, CM",73,2100000.0,253
254,202331,F. Quignon,"CDM, CM",73,2700000.0,254
255,204152,J. Jønsson,CDM,73,2700000.0,255
256,205073,F. Kiss,"CDM, CB",73,2500000.0,256
257,205119,S. Rodríguez,"CDM, CM",73,2700000.0,257
258,205157,Ruiz de Galarreta,"CDM, CM",73,3100000.0,258
259,208861,J. Gastien,CDM,73,1500000.0,259
260,209618,F. Tardieu,CDM,73,2600000.0,260
261,210697,C. Nørgaard,"CDM, CM, CB",73,3300000.0,261
262,214226,R. Loaiza,"CDM, CM",73,2900000.0,262
263,216813,Bruno Henrique,"CDM, CM",73,2100000.0,263
264,218359,D. Ndong,"CDM, CM",73,3100000.0,264
265,220782,M. Ilaimaharitra,"CDM, CM",73,3800000.0,265
266,222844,Walace,"CDM, CM",73,3400000.0,266
267,223654,Fede,"CDM, CM",73,4400000.0,267
268,223717,D. Toköz,"CDM, CM, RB",73,4100000.0,268
269,224019,Pedro Chirivella,"CDM, CM",73,4000000.0,269
270,224075,André Simões,"CDM, CM",73,2100000.0,270
271,224718,T. Antalyalı,"CDM, CM",73,3600000.0,271
272,225507,Pol Llonch,"CDM, CM",73,2700000.0,272
273,226129,J. Gorenc Stanković,"CDM, CB",73,3800000.0,273
274,227706,J. Hromada,"CDM, CM",73,4100000.0,274
275,228332,H. Choudhury,"CDM, CM",73,4000000.0,275
276,230107,L. Coulibaly,"CDM, CM",73,4100000.0,276
277,230259,Juliano Mascarinhas,CDM,73,3000000.0,277
278,230286,Michel Cruceiro,"CDM, CM",73,2600000.0,278
279,230424,Sandelas Júnior,CDM,73,2600000.0,279
280,230435,Luis Couprins,CDM,73,3200000.0,280
281,230446,Marcos Paneira,"CDM, CM, RM",73,3200000.0,281
282,230850,G. Cimirot,"CDM, CM",73,2700000.0,282
283,234122,Artur,"CDM, CM",73,3400000.0,283
284,235167,V. Janelt,"CDM, CM",73,5500000.0,284
285,235781,Santi Comesaña,"CDM, CM",73,4400000.0,285
286,236142,Nildo Reisão,"CDM, CB",73,3000000.0,286
287,237131,J. Rodríguez,CDM,73,4300000.0,287
288,238856,Pedro Sá,"CDM, CM",73,3500000.0,288
289,239356,A. Matusiwa,"CDM, CM",73,5500000.0,289
290,239452,I. Diallo,"CDM, CM",73,6000000.0,290
291,239808,M. Sáček,"CDM, CAM, RB",73,4000000.0,291
292,241856,Manu Morlanes,"CDM, CM",73,6500000.0,292
293,241937,A. Harroui,"CDM, CM, RM",73,5500000.0,293
294,242087,H. Morita,"CDM, CM",73,3600000.0,294
295,245535,A. Parmak,"CDM, CM",73,3400000.0,295
296,245598,I. Baba,"CDM, CM",73,4300000.0,296
297,246764,M. Camara,"CDM, CM",73,6500000.0,297
298,248386,Gustavo Assunção,"CDM, CM",73,7000000.0,298
299,248854,B. Özdemir,"CDM, CM",73,4000000.0,299
300,251132,E. Piovi,"CDM, CM",73,2700000.0,300
301,257889,K. Jakić,"CDM, CM",73,4200000.0,301
302,155887,M. Bradley,"CDM, CM",72,1200000.0,302
303,171018,Mario Suárez,"CDM, CM",72,800000.0,303
304,177448,G. Svensson,"CDM, CB, CM",72,800000.0,304
305,178051,L. Deaux,"CDM, CM",72,1600000.0,305
306,182859,W. Gargano,"CDM, CM, RM",72,450000.0,306
307,183346,F. Frei,CDM,72,1600000.0,307
308,183632,R. Tesche,"CDM, CM",72,800000.0,308
309,186935,Claudemir,"CDM, CM",72,1200000.0,309
310,190640,V. Pálsson,"CDM, CB, CM",72,2000000.0,310
311,190971,O. Alonso,"CDM, CM",72,650000.0,311
312,194020,Pelé,"CDM, CM",72,2000000.0,312
313,194063,J. Greguš,"CDM, CM",72,2000000.0,313
314,196916,M. Pack,"CDM, CM, CB",72,2000000.0,314
315,199288,A. Losilla,"CDM, CM, CB",72,650000.0,315
316,199897,N. Höfler,"CDM, CM",72,1600000.0,316
317,201223,A. Acquah,"CDM, CM",72,2000000.0,317
318,202107,A. Morales,"CDM, CM",72,1600000.0,318
319,203024,Isaías,"CDM, CM",72,800000.0,319
320,204193,T. Trybull,"CDM, CM",72,2300000.0,320
321,205585,J. Price,"CDM, CM",72,2100000.0,321
322,206171,Júnior Urso,"CDM, CM",72,1600000.0,322
323,208260,D. Kourbelis,"CDM, CB, CM",72,2500000.0,323
324,210450,A. Touré,"CDM, CM",72,2400000.0,324
325,210533,João Schmidt,"CDM, CM",72,2100000.0,325
326,210831,B. Verstraete,"CDM, CM",72,2700000.0,326
327,210868,José Mari,"CDM, CM",72,1200000.0,327
328,212321,J. Meffert,"CDM, CM",72,2500000.0,328
329,213530,N. Poulsen,CDM,72,2400000.0,329
330,214302,C. Baeza,"CDM, CM, CB",72,2700000.0,330
331,215089,E. Kalinski,"CDM, CM",72,800000.0,331
332,216019,D. Musto,CDM,72,800000.0,332
333,217826,J. Laurent,"CDM, CM",72,2800000.0,333
334,221250,G. Poblete,"CDM, CM",72,2100000.0,334
335,221753,M. Sobottka,"CDM, CM",72,2400000.0,335
336,221860,C. Gruezo,"CDM, CM",72,2800000.0,336
337,221890,J. Fulton,"CDM, CM",72,2500000.0,337
338,222553,S. Griesbeck,CDM,72,2000000.0,338
339,222836,R. Ledson,"CDM, CM",72,3200000.0,339
340,222982,A. Blin,"CDM, CM",72,2700000.0,340
341,222987,H. Yamaguchi,"CDM, CM",72,2000000.0,341
342,223495,I. Rossi,"CDM, CM",72,2400000.0,342
343,223682,Granell,"CDM, CM, CB",72,1600000.0,343
344,223756,M. Schulz,"CDM, CB, CM",72,3100000.0,344
345,224763,K. Bielik,"CDM, CB",72,4900000.0,345
346,226747,B. Perlaza,"CDM, CM",72,2000000.0,346
347,228151,J. Cullen,"CDM, CM",72,2800000.0,347
348,230329,Alminho Boas,"CDM, CM, CB",72,2300000.0,348
349,230429,Timo Triano,"CDM, CM",72,2300000.0,349
350,230434,Pimentiscinho,"CDM, CM, CAM",72,2500000.0,350
351,230441,Vieiraldo Junior,"CDM, LB",72,2000000.0,351
352,230452,Kelivelson,"CDM, RB, RM",72,2300000.0,352
353,230530,Hugo Rubiães,"CDM, RB",72,2300000.0,353
354,232882,K. Misao,"CDM, CM",72,3000000.0,354
355,233075,Garrido,CDM,72,1600000.0,355
356,233314,R. Canouse,"CDM, RM, CM",72,2800000.0,356
357,234319,L. Travis,"CDM, CM",72,4900000.0,357
358,234914,M. D'Arpino,"CDM, CM",72,3100000.0,358
359,235432,M. Munetsi,"CDM, CM, CB",72,3300000.0,359
360,236492,Pedro Díaz,"CDM, CM, CAM",72,4900000.0,360
361,236721,L. Fomba,"CDM, CM",72,3400000.0,361
362,236764,A. Tanaka,"CDM, CM",72,3500000.0,362
363,236773,M. Siopis,"CDM, CM",72,2700000.0,363
364,238392,E. Owusu,"CDM, CM",72,3200000.0,364
365,239950,Pêpê,"CDM, CM",72,3200000.0,365
366,240095,L. Štulac,"CDM, CM",72,2900000.0,366
367,240916,D. Ljubicic,"CDM, CM, CB",72,3400000.0,367
368,241406,J. Intriago,"CDM, CM",72,3100000.0,368
369,243989,G. Zarfino,"CDM, CM, ST",72,2000000.0,369
370,244280,A. Fein,CDM,72,4500000.0,370
371,245209,M. Sadílek,"CDM, LB",72,3300000.0,371
372,247500,Edgar,"CDM, CB",72,4400000.0,372
373,251410,Gregore,CDM,72,2400000.0,373
374,124635,M. Topal,"CDM, CB",71,525000.0,374
375,134820,S. Brown,"CDM, CM",71,375000.0,375
376,138699,B. Džemaili,"CDM, CM, CAM",71,525000.0,376
377,139064,L. Ponzio,"CDM, CB",71,375000.0,377
378,176071,D. McCarty,CDM,71,650000.0,378
379,182343,Hao Junmin,"CDM, CM",71,650000.0,379
380,183546,J. Hogg,"CDM, CM",71,1200000.0,380
381,188000,Sandro Manoel,CDM,71,1200000.0,381
382,193909,Escassi,"CDM, CB, CM",71,1200000.0,382
383,195087,R. Petrović,"CDM, CB, CM",71,1200000.0,383
384,195698,C. Doukouré,"CDM, CM",71,1600000.0,384
385,199504,T. Xhaka,CDM,71,1600000.0,385
386,199982,J. Van Damme,"CDM, CM",71,1600000.0,386
387,200302,G. Shinnie,"CDM, CM",71,1600000.0,387
388,202087,J. Geis,CDM,71,1800000.0,388
389,203128,T. Monconduit,"CDM, CM",71,1600000.0,389
390,205156,Choi Young Joon,CDM,71,1600000.0,390
391,205983,D. Đoković,"CDM, CM",71,1300000.0,391
392,208769,W. Vaulks,"CDM, CM",71,1900000.0,392
393,210926,A. Ateef,"CDM, CM",71,1600000.0,393
394,213092,S. Piette,"CDM, CM, RM",71,2000000.0,394
395,213097,Lucas Souza,"CDM, CM",71,1300000.0,395
396,213209,K. Acosta,"CDM, CM",71,2500000.0,396
397,214158,Y. Gordillo,CDM,71,1600000.0,397
398,215117,L. Desábato,"CDM, CM",71,1300000.0,398
399,216520,J. Güemez,"CDM, CM",71,1600000.0,399
400,217047,A. Godoy,"CDM, CM",71,1300000.0,400
401,219452,J. Fernández,"CDM, CM",71,2500000.0,401
402,220087,Fabrício Baiano,"CDM, CM, RB",71,1600000.0,402
403,220245,B. Zungu,"CDM, CM",71,1800000.0,403
404,220826,L. Vásquez,"CDM, CM",71,1600000.0,404
405,220921,A. Esiti,CDM,71,2000000.0,405
406,221875,Son Jun Ho,"CDM, CM",71,1600000.0,406
407,223498,E. Cecchini,"CDM, CM",71,3500000.0,407
408,226773,P. Diop,"CDM, CM",71,2600000.0,408
409,228517,A. Rinomhota,"CDM, CM, RM",71,2600000.0,409
410,228838,E. Remedi,"CDM, CM",71,2200000.0,410
411,229011,K. N'Doram,"CDM, CM",71,2500000.0,411
412,230235,Alex das Freitas,"CDM, CM",71,2000000.0,412
413,230786,Pepelu,"CDM, CM",71,4000000.0,413
414,231913,F. Aursnes,"CDM, CM",71,2400000.0,414
415,232358,Judson,CDM,71,1600000.0,415
416,233053,A. Hadžiahmetović,"CDM, CM, LM",71,3500000.0,416
417,233943,Ronaldo Vieira,"CDM, CM",71,4000000.0,417
418,234795,A. Bernede,"CDM, CM",71,3600000.0,418
419,235125,J. Esquivel,"CDM, CM",71,2700000.0,419
420,235824,T. Alarcón,"CDM, CB, CM",71,4000000.0,420
421,236303,Jean,"CDM, CM",71,2300000.0,421
422,239617,A. Cervantes,"CDM, CM",71,3900000.0,422
423,240053,R. Aabid,"CDM, CM, CAM",71,1600000.0,423
424,240982,J. Moreno,"CDM, CM",71,1900000.0,424
425,242534,C. Cásseres Jr,"CDM, CM",71,4000000.0,425
426,242633,M. Frendrup,"CDM, CM",71,3900000.0,426
427,243019,T. Băluță,"CDM, CM",71,4000000.0,427
428,243558,Óscar Valentín,"CDM, CM",71,2200000.0,428
429,243956,J. Vuković,"CDM, CM",71,1600000.0,429
430,244238,J. Bijol,"CDM, CB",71,4000000.0,430
431,245021,M. Loum,"CDM, CM",71,3900000.0,431
432,248831,M. Diaby,CDM,71,3500000.0,432
433,250881,Sergio Ruiz,"CDM, CM, CAM",71,2500000.0,433
434,251213,C. Vega,"CDM, CM",71,2000000.0,434
435,252235,S. Magkeev,"CDM, CB",71,4000000.0,435
436,254891,J. Martínez,"CDM, RB",71,2200000.0,436
437,255137,J. Cifuentes,"CDM, CM",71,3600000.0,437
438,255380,I. Soro,CDM,71,2700000.0,438
439,261206,I. Kharatin,"CDM, CM",71,2200000.0,439
440,263383,S. Lončar,"CDM, CAM",71,3900000.0,440
441,142499,Aitor Sanz,"CDM, CM",70,325000.0,441
442,152567,A. Tettey,CDM,70,450000.0,442
443,158810,G. İnler,"CDM, CM",70,325000.0,443
444,162221,F. Haroun,"CDM, CM",70,450000.0,444
445,163186,G. Gillet,"CDM, CM",70,325000.0,445
446,178319,W. Brama,"CDM, CM",70,550000.0,446
447,179528,Xavi Torres,"CDM, CM, CB",70,550000.0,447
448,181371,Léo Silva,"CDM, CM",70,450000.0,448
449,183893,C. Yacob,"CDM, CM",70,800000.0,449
450,184417,Sergio Tejera,"CDM, CM",70,1100000.0,450
451,190467,D. de Buen,"CDM, CM",70,1400000.0,451
452,192074,Cristóbal,"CDM, CM, CAM",70,325000.0,452
453,194841,M. Paniagua,"CDM, CB, CM",70,550000.0,453
454,198908,I. Cofie,"CDM, CM",70,1400000.0,454
