,sofifa_id,short_name,player_positions,overall,value_eur,id
131,253727,L. Provod,"CM, LM, RM",77,16000000.0,131
132,143121,J. Sosa,"CM, CDM",76,2400000.0,132
133,151508,S. Davis,CM,76,2400000.0,133
134,162895,Cesc Fàbregas,"CM, CAM, CDM",76,3500000.0,134
135,173474,Z. Junuzović,"CM, CDM, CAM",76,4600000.0,135
136,181318,A. Ekdal,"CM, CDM",76,6000000.0,136
137,184826,Adrien Silva,"CM, CDM",76,6000000.0,137
138,187735,A. Dzagoev,"CM, CDM, CAM",76,6000000.0,138
139,189251,S. Rudy,"CM, CDM, RB",76,6000000.0,139
140,189712,K. Strootman,"CM, CDM",76,6000000.0,140
141,190765,P. Groß,"CM, RM, CAM",76,7000000.0,141
142,198006,J. Toornstra,"CM, CDM, CAM",76,6000000.0,142
143,198368,Tomás Pina,"CM, CDM",76,4600000.0,143
144,199767,M. van Ginkel,"CM, CDM",76,7500000.0,144
145,201262,V. Darida,"CM, CAM, CDM",76,7000000.0,145
146,204277,Roque Mesa,"CM, CDM",76,6000000.0,146
147,205083,F. Fajr,"CM, CDM, RM",76,6000000.0,147
148,205391,S. Meïté,"CM, CDM",76,8500000.0,148
149,205407,D. Baselli,CM,76,7500000.0,149
150,206516,W. Hughes,"CM, CDM",76,9000000.0,150
151,208141,Gabriel,"CM, CDM",76,8500000.0,151
152,210896,M. Sanson,CM,76,9000000.0,152
153,212242,R. Andrich,"CM, CDM",76,9000000.0,153
154,214988,L. Miranda,"CM, CDM",76,8000000.0,154
155,220659,J. Brownhill,"CM, RM",76,10000000.0,155
156,220831,M. Malsa,"CM, CDM",76,11000000.0,156
157,223154,O. Tufan,"CM, CDM, CAM",76,9500000.0,157
158,227236,A. Zambo Anguissa,"CM, CDM",76,10500000.0,158
159,230020,P. Lees-Melou,CM,76,7500000.0,159
160,230065,S. Serdar,"CM, CDM",76,11500000.0,160
161,230373,Nicolás Filhei,"CM, CAM",76,8500000.0,161
162,234078,O. Mangala,"CM, CDM",76,11500000.0,162
163,236221,D. Brašanac,"CM, CDM, RM",76,7500000.0,163
164,240458,Ander Guevara,"CM, CDM",76,12000000.0,164
165,242816,Riqui Puig,CM,76,17000000.0,165
166,244373,V. Buyalskyi,"CM, CAM",76,7500000.0,166
167,244374,M. Shaparenko,"CM, CAM",76,17000000.0,167
168,244393,Gonzalo Villar,"CM, CDM",76,15000000.0,168
169,244960,Bruno Costa,CM,76,15000000.0,169
170,253124,Matheus Nunes,CM,76,17000000.0,170
171,146947,Vesga,CM,75,5500000.0,171
172,152879,M. Noble,"CM, CDM, CAM",75,2600000.0,172
173,171972,J. McArthur,"CM, CDM",75,3500000.0,173
174,175895,V. Odjidja-Ofoe,"CM, CDM, CAM",75,4400000.0,174
175,176944,M. Fellaini,"CM, CDM",75,3500000.0,175
176,178253,Ivo,CM,75,2600000.0,176
177,180819,A. Lallana,"CM, CAM, RW",75,3500000.0,177
178,189165,J. Shelvey,"CM, CDM",75,5500000.0,178
179,189177,J. Fleck,CM,75,5500000.0,179
180,189218,R. Jack,"CM, CDM",75,5500000.0,180
181,192955,M. Klich,CM,75,4600000.0,181
182,193158,D. Pröpper,"CM, CDM",75,5500000.0,182
183,199626,André André,CM,75,4600000.0,183
184,199792,A. Christiansen,"CM, CAM",75,4600000.0,184
185,200223,A. Maher,"CM, CDM",75,6000000.0,185
186,201303,R. Falk,"CM, LM, RM",75,5500000.0,186
187,203570,S. Dallas,"CM, LB, RB",75,5500000.0,187
188,204688,S. Schwab,"CM, CDM",75,5500000.0,188
189,205343,J. Akpa Akpro,CM,75,5500000.0,189
190,205953,João Paulo,CM,75,5500000.0,190
191,206114,K. Olsson,CM,75,7000000.0,191
192,207471,F. Vázquez,"CM, CAM, LM",75,4400000.0,192
193,210619,Jordi Quintillà,"CM, CDM",75,6500000.0,193
194,211093,C. McGregor,"CM, CDM",75,5500000.0,194
195,211706,Pere Pons,"CM, CDM, RM",75,5500000.0,195
196,212811,M. Lemina,"CM, CDM",75,6000000.0,196
197,213654,G. Kamara,CM,75,8000000.0,197
198,216814,S. Uçan,"CM, CDM",75,6500000.0,198
199,219576,R. Battaglia,"CM, CDM",75,5500000.0,199
200,221016,N. Vukčević,"CM, CDM",75,5500000.0,200
201,221671,Lee Jae Sung,"CM, CF, CAM",75,5500000.0,201
202,223922,A. Bouchalakis,"CM, CDM",75,5500000.0,202
203,224030,M. Lopez,CM,75,8000000.0,203
204,224065,D. Blanco,"CM, RM",75,6500000.0,204
205,224294,L. Cook,"CM, CDM",75,8500000.0,205
206,225028,N. Radoja,CM,75,5500000.0,206
207,225403,İ. Kahveci,"CM, CAM, RW",75,7500000.0,207
208,225439,R. Mandragora,"CM, CDM",75,9000000.0,208
209,226168,M. Eggestein,"CM, CDM",75,9000000.0,209
210,228509,J. Reine-Adélaïde,"CM, CAM, RW",75,11000000.0,210
211,229034,V. Guzmán,"CM, CAM, CDM",75,7500000.0,211
212,229659,B. Heynen,"CM, CDM",75,8500000.0,212
213,229758,R. Krunić,"CM, CAM",75,6000000.0,213
214,230005,T. Davies,"CM, CDM",75,8000000.0,214
215,230355,Rubens Freitosa,CM,75,1800000.0,215
216,231150,Jamiro Monteiro,"CM, CAM, LM",75,6000000.0,216
217,232099,M. Grujić,"CM, CDM",75,8000000.0,217
218,233029,R. Aliendro,"CM, CDM",75,5500000.0,218
219,235389,C. Rodríguez,"CM, CDM",75,11000000.0,219
220,235467,M. Moreno,"CM, RW, LW",75,7000000.0,220
221,235997,Fran Beltrán,"CM, CDM, CAM",75,11500000.0,221
222,236699,S. Lukić,"CM, CDM, CAM",75,8500000.0,222
223,236898,M. Aebischer,"CM, CDM",75,8500000.0,223
224,237819,N. Domínguez,"CM, CDM",75,12500000.0,224
225,242619,C. Doucouré,CM,75,8500000.0,225
226,242794,I. Louza,"CM, CAM, CDM",75,9000000.0,226
227,243231,E. Mwepu,"CM, CDM, CAM",75,9000000.0,227
228,243245,O. Kökçü,"CM, CAM",75,12500000.0,228
229,243627,Y. Adli,"CM, CDM",75,8500000.0,229
230,247328,Unai Vencedor,"CM, CDM",75,12500000.0,230
231,252143,Daniel Bragança,CM,75,12500000.0,231
232,253157,H. Boudaoui,"CM, CDM",75,11500000.0,232
233,254487,Matheus Henrique,"CM, CDM",75,12500000.0,233
234,172143,L. Schøne,"CM, CDM",74,1700000.0,234
235,178160,T. Mangani,"CM, CDM",74,1900000.0,235
236,186143,O. Norwood,CM,74,4000000.0,236
237,189725,T. Cleverley,"CM, CAM",74,3500000.0,237
238,190156,Rubén Pérez,"CM, CDM",74,3300000.0,238
239,191783,V. Berisha,"CM, CDM",74,4200000.0,239
240,192073,A. Bertolacci,"CM, CDM",74,4000000.0,240
241,193738,Y. Belhanda,"CM, CAM",74,3500000.0,241
242,193849,C. Hourihane,"CM, CDM",74,4000000.0,242
243,200478,J. Hendrick,"CM, RM",74,4100000.0,243
244,202061,J. Kurtić,"CM, CAM",74,3300000.0,244
245,204612,O. Selnæs,"CM, CDM",74,4900000.0,245
246,205633,L. Castro,"CM, CAM, LM",74,3300000.0,246
247,208535,A. Duncan,"CM, CDM",74,4200000.0,247
248,211408,K. Linetty,CM,74,5000000.0,248
249,212118,M. Grimes,"CM, CDM",74,5500000.0,249
250,214665,J. Ramírez,"CM, LM, LW",74,4200000.0,250
251,220714,P. Billing,"CM, CAM",74,6000000.0,251
252,220763,R. Thomas,"CM, CAM, CDM",74,5000000.0,252
253,221001,U. Saltnes,CM,74,4200000.0,253
254,229723,M. Jensen,CM,74,5500000.0,254
255,229788,Rubén Alcaraz,"CM, CDM",74,4000000.0,255
256,231524,T. Pochettino,"CM, CAM",74,6000000.0,256
257,232294,R. Morioka,"CM, CAM, CDM",74,4000000.0,257
258,233113,Aleñá,"CM, RM, CAM",74,6500000.0,258
259,234505,Evander,"CM, CAM",74,8500000.0,259
260,234725,I. Doumbia,"CM, CDM",74,6500000.0,260
261,235042,D. Liénard,"CM, CDM, LM",74,2600000.0,261
262,235813,R. Marin,CM,74,6000000.0,262
263,236311,M. Rog,"CM, CDM",74,5500000.0,263
264,237629,A. Maier,"CM, CDM",74,9500000.0,264
265,238216,C. Gallagher,CM,74,9500000.0,265
266,244788,P. Bucha,"CM, CAM, RM",74,8500000.0,266
267,244791,P. Hrošovský,CM,74,4100000.0,267
268,245275,T. Bašić,"CM, CDM",74,6500000.0,268
269,248148,Zubimendi,"CM, CDM, CB",74,9500000.0,269
270,248872,R. Sánchez,"CM, CDM",74,6000000.0,270
271,251217,Jean Lucas,"CM, CDM",74,6500000.0,271
272,146111,Mikel Rico,"CM, CDM",73,950000.0,272
273,176009,S. Kums,"CM, CDM, CAM",73,1900000.0,273
274,178287,S. Arfield,CM,73,2400000.0,274
275,180283,Ki Sung Yueng,"CM, CDM",73,2400000.0,275
276,181573,O. Akhmedov,"CM, CDM",73,1900000.0,276
277,183540,B. Bannan,CM,73,2500000.0,277
278,184133,Castro,"CM, CDM",73,1900000.0,278
279,187702,O. El Kaddouri,"CM, CAM, LW",73,2900000.0,279
280,189410,D. Latza,"CM, CDM",73,2500000.0,280
281,191053,T. Rincón,"CM, CDM",73,1900000.0,281
282,191173,A. Bedoya,"CM, CDM",73,1400000.0,282
283,191269,S. Al Faraj,"CM, CDM, CAM",73,2500000.0,283
284,197402,Anselmo,"CM, CDM, CAM",73,2400000.0,284
285,200469,L. Rupp,"CM, CDM",73,2900000.0,285
286,200601,Yoon Bit Garam,"CM, LM",73,2500000.0,286
287,201368,K. McLean,"CM, CDM",73,3000000.0,287
288,201893,Recio,"CM, CDM, CAM",73,2900000.0,288
289,204497,K. Stöger,CM,73,3200000.0,289
290,206152,L. Aued,"CM, CDM",73,1400000.0,290
291,206577,S. Peeters,"CM, CAM, CDM",73,3000000.0,291
292,207733,Filipe Augusto,"CM, CDM",73,3200000.0,292
293,210010,J. van Overeem,"CM, CDM",73,3500000.0,293
294,210374,J. Vigón,"CM, CDM",73,3000000.0,294
295,211361,D. Cataldi,"CM, CDM",73,3600000.0,295
296,211818,K. Möhwald,"CM, CAM",73,3200000.0,296
297,211879,J. Haberer,"CM, CF, RM",73,3500000.0,297
298,212150,M. Meyer,"CM, CAM, LM",73,4000000.0,298
299,212476,Medrán,"CM, CDM",73,3500000.0,299
300,212886,W. Cyprien,"CM, CDM",73,3600000.0,300
301,213798,A. Mowatt,CM,73,3700000.0,301
302,214770,D. González,CM,73,1900000.0,302
303,214968,F. Mancuello,CM,73,2400000.0,303
304,215076,L. Faravelli,"CM, CDM, CAM",73,3000000.0,304
305,216289,M. Diemers,"CM, CAM, LW",73,3200000.0,305
306,216464,A. Browne,"CM, CAM, RWB",73,4000000.0,306
307,220475,A. Grassi,CM,73,4000000.0,307
308,220854,É. Gutiérrez,"CM, CDM",73,4000000.0,308
309,221885,P. Seguin,CM,73,3700000.0,309
310,222227,P. Berg,"CM, CDM",73,6500000.0,310
311,222475,M. Thorsby,"CM, CDM",73,4400000.0,311
312,223313,H. Arslan,"CM, CDM",73,2400000.0,312
313,223926,S. Bastien,"CM, CDM",73,4600000.0,313
314,225204,Raúl Guti,"CM, CDM",73,6000000.0,314
315,226370,André Horta,CM,73,6000000.0,315
316,228179,A. Castro,"CM, CF",73,3300000.0,316
317,228892,I. Rivero,"CM, RM, CDM",73,3000000.0,317
318,228946,M. Svanberg,"CM, CDM, RM",73,6000000.0,318
319,229406,João Novais,CM,73,3200000.0,319
320,230242,Lúcio Calegario,"CM, LB",73,3000000.0,320
321,230364,Neviano Neves,"CM, RM",73,3600000.0,321
322,231044,J. Aribo,CM,73,4600000.0,322
323,231445,J. Dasilva,"CM, CAM, CDM",73,7000000.0,323
324,233478,M. Zajc,"CM, CAM",73,3500000.0,324
325,234701,Maycon,"CM, CDM",73,4800000.0,325
326,234728,L. Bénes,"CM, CAM",73,4300000.0,326
327,234741,G. Hamer,"CM, CDM",73,6000000.0,327
328,234857,I. Oblyakov,"CM, CDM, LM",73,6000000.0,328
329,235407,S. Özcan,CM,73,6000000.0,329
330,235456,J. Bellegarde,"CM, RM, CDM",73,6500000.0,330
331,235522,Aleix Febas,"CM, CAM, CDM",73,4400000.0,331
332,235526,D. Geiger,CM,73,6000000.0,332
333,236556,M. Hongla,"CM, CDM, CB",73,6500000.0,333
334,238126,Guridi,CM,73,4000000.0,334
335,239744,M. Cuisance,"CM, CAM, CDM",73,7000000.0,335
336,240190,K. Malong,"CM, CDM",73,4000000.0,336
337,241390,E. Elmas,CM,73,7000000.0,337
338,241928,A. Sambi Lokonga,"CM, CDM",73,7000000.0,338
339,242434,C. Jones,CM,73,7500000.0,339
340,243001,A. Cicâldău,"CM, CAM",73,4800000.0,340
341,245850,I. Traoré,"CM, CAM, CDM",73,2400000.0,341
342,247090,E. Fernández,CM,73,6500000.0,342
343,247377,Marcos Antonio,"CM, CDM",73,7500000.0,343
344,247450,A. Palavecino,"CM, CAM",73,4600000.0,344
345,259233,I. Moriba,CM,73,7000000.0,345
346,158856,C. Gentner,"CM, CDM, CAM",72,950000.0,346
347,164459,S. Larsson,"CM, CDM",72,750000.0,347
348,182632,Rúben Ribeiro,"CM, CAM, LW",72,1400000.0,348
349,184749,D. Gosling,CM,72,1900000.0,349
350,186132,D. Drinkwater,"CM, CDM",72,1900000.0,350
351,187043,S. Johansen,"CM, CDM",72,2200000.0,351
352,190535,Míchel,"CM, CDM",72,1800000.0,352
353,192495,R. Sawyers,"CM, CDM",72,2300000.0,353
354,192587,A. Ioniță,"CM, CAM, CDM",72,2200000.0,354
355,193337,J. Obi,"CM, CDM, LM",72,2200000.0,355
356,193884,S. Clucas,"CM, CDM",72,2200000.0,356
357,196934,O. Özyakup,"CM, CAM",72,2300000.0,357
358,197813,J. Martin,CM,72,1900000.0,358
359,199183,Kim Bo Kyung,"CM, CAM",72,1900000.0,359
360,199422,J. Clasie,"CM, CDM",72,2200000.0,360
361,200713,S. Aydoğdu,"CM, CDM, CAM",72,2200000.0,361
362,200746,J. Lundstram,CM,72,2700000.0,362
363,201043,B. Dejaegere,CM,72,2200000.0,363
364,201447,S. Lletget,"CM, CAM",72,2300000.0,364
365,202135,S. Sturaro,CM,72,2300000.0,365
366,203796,F. Gutiérrez,"CM, CDM",72,2200000.0,366
367,204387,Juan Carlos,"CM, CAM",72,2200000.0,367
368,204523,Rubén Pardo,"CM, CDM",72,2300000.0,368
369,204542,Y. Yotún,"CM, CDM, LM",72,1900000.0,369
370,204555,R. Álvarez,"CM, CAM",72,1400000.0,370
371,204771,R. Baca,"CM, CDM",72,1900000.0,371
372,205594,Dener,CM,72,2300000.0,372
373,205726,G. Brugman,"CM, CDM",72,2300000.0,373
374,206506,T. Dingomé,"CM, CAM",72,2200000.0,374
375,207984,A. González,"CM, CAM",72,2700000.0,375
376,209485,A. Mühling,CM,72,2300000.0,376
377,211354,M. Benassi,"CM, CF",72,2700000.0,377
378,212226,D. Nistor,"CM, CDM, CAM",72,1400000.0,378
379,213439,J. Osorio,"CM, CDM, LM",72,2300000.0,379
380,213711,A. Rocha,"CM, CDM",72,2300000.0,380
381,213813,A. Fransson,CM,72,2700000.0,381
382,215079,P. Pérez,"CM, CDM",72,950000.0,382
383,216334,P. Gerkens,"CM, CAM, CF",72,2900000.0,383
384,216351,D. Antolić,"CM, CDM, CAM",72,2200000.0,384
385,217605,L. Lerager,CM,72,2500000.0,385
386,219571,Camarasa,"CM, CAM, RM",72,2700000.0,386
387,220968,A. El Messaoudi,"CM, CAM, CDM",72,3100000.0,387
388,221944,P. Michorl,"CM, CF",72,2900000.0,388
389,223097,F. Cristaldo,"CM, RM",72,3200000.0,389
390,223247,N. Acevedo,"CM, CDM",72,1800000.0,390
391,224756,A. Lusamba,"CM, LW, RW",72,3300000.0,391
392,225614,I. Akhmetov,"CM, CDM, CAM",72,3700000.0,392
393,228595,G. Prömel,"CM, CDM",72,2900000.0,393
394,228645,L. Görtler,"CM, RM, CAM",72,2700000.0,394
395,230369,Durval Dutría,CM,72,2300000.0,395
396,230988,F. Krovinović,"CM, CDM",72,2900000.0,396
397,231007,J. Mišić,"CM, CDM, CAM",72,2700000.0,397
398,231089,I. Sissoko,"CM, CDM",72,3700000.0,398
399,234457,O. Etebo,"CM, CDM",72,3200000.0,399
400,235297,M. Bero,"CM, CAM",72,3100000.0,400
401,237161,S. Longstaff,"CM, CAM",72,4700000.0,401
402,237566,K. Zachariassen,CM,72,2700000.0,402
403,237840,M. Andersen,CM,72,4700000.0,403
404,239845,K. Galanopoulos,"CM, CDM",72,3700000.0,404
405,240193,E. Rexhbeçaj,"CM, CDM, CAM",72,3300000.0,405
406,240970,M. Payero,CM,72,5000000.0,406
407,241607,T. Belmonte,"CM, CDM",72,5000000.0,407
408,242737,E. Aguilar,"CM, CAM",72,2300000.0,408
409,244376,V. Shepelev,"CM, CDM",72,3500000.0,409
410,244472,J. Cajuste,"CM, CDM",72,5000000.0,410
411,244973,M. Ruiz,CM,72,5000000.0,411
412,245138,G. Galoppo,CM,72,5000000.0,412
413,245253,L. Barreiro Martins,"CM, CDM",72,5000000.0,413
414,245992,B. Gilmour,"CM, CDM",72,5500000.0,414
415,247793,Jaime Seoane,"CM, CDM",72,4700000.0,415
416,248573,J. Dina Ebimbe,"CM, RW",72,5000000.0,416
417,251139,J. Soraire,CM,72,1800000.0,417
418,251675,Douglas Augusto,"CM, CDM",72,3300000.0,418
419,253306,M. Ugarte,"CM, CDM",72,5500000.0,419
420,258615,Zarraga,"CM, CAM, RW",72,5000000.0,420
421,258683,I. Ilić,CM,72,5000000.0,421
422,143587,F. Belluschi,"CM, CAM",71,600000.0,422
423,148403,Luíz Carlos,"CM, CDM",71,750000.0,423
424,173155,A. Barillà,CM,71,1200000.0,424
425,185132,Mikel San José,"CM, CDM, CB",71,1500000.0,425
426,186881,J. Holland,CM,71,1500000.0,426
427,188154,L. Holtby,CM,71,1800000.0,427
428,188337,M. Wakaso,"CM, LM",71,1800000.0,428
429,188541,P. Schiattarella,"CM, CDM",71,875000.0,429
430,193910,A. Forshaw,"CM, CDM",71,1800000.0,430
431,194669,M. Ritzmaier,"CM, LM, LWB",71,1900000.0,431
432,199170,B. Dabo,"CM, CDM",71,1800000.0,432
433,200857,M. Leitner,"CM, CDM",71,1900000.0,433
434,202305,Lee Seung Gi,"CM, RM, CAM",71,1200000.0,434
435,203782,A. Benali,"CM, CDM",71,1800000.0,435
436,204412,G. Saville,"CM, CDM",71,1900000.0,436
437,204464,J. Ralls,"CM, CDM, CAM",71,2100000.0,437
438,205369,R. Schoofs,"CM, CDM, CAM",71,2100000.0,438
439,207734,Paulinho,"CM, RW",71,2200000.0,439
440,209695,Eugeni,CM,71,2200000.0,440
441,210123,P. González,"CM, CDM, RB",71,1900000.0,441
442,210214,Jozabed,"CM, CDM, CAM",71,1800000.0,442
443,211907,J. Gondorf,"CM, CDM",71,1200000.0,443
444,212099,S. Tronstad,"CM, CDM",71,2500000.0,444
445,212474,Tiago Silva,"CM, CAM",71,1900000.0,445
446,213313,R. Walter,"CM, CDM",71,2400000.0,446
447,213337,Ismael,CM,71,2300000.0,447
448,213613,S. Gustafson,"CM, CAM",71,2300000.0,448
449,213777,I. Fossum,"CM, CAM",71,2700000.0,449
450,215556,E. Fernandes,"CM, CDM",71,2600000.0,450
451,216270,G. Honeyman,"CM, CAM",71,2200000.0,451
452,216463,H. Sakhi,"CM, LM, RM",71,2700000.0,452
453,217287,J. De Sart,"CM, CDM, CAM",71,2300000.0,453
454,218745,O. Ntcham,"CM, CAM",71,2700000.0,454
455,219181,Pedro Tiba,"CM, CDM",71,1500000.0,455
456,220529,L. Palmiero,"CM, CDM",71,2700000.0,456
457,220925,A. Schöpf,"CM, RM",71,2100000.0,457
458,221931,P. Žulj,"CM, CAM, CDM",71,1900000.0,458
459,223866,S. Lovrič,"CM, CDM",71,4100000.0,459
460,225629,T. Valls,"CM, CDM",71,2600000.0,460
