,sofifa_id,short_name,player_positions,overall,value_eur,id
157,214318,N. Orellana,"LW, LM, ST",67,1200000.0,157
158,220185,B. Barker,LW,67,1500000.0,158
159,224335,L. Cueto,"LW, RW",67,1200000.0,159
160,229702,J. Mees,"LW, RW",67,1300000.0,160
161,234580,Mateus,"LW, RW, LM",67,1200000.0,161
162,235315,V. Gheorghe,"LW, RW, LM",67,1500000.0,162
163,239944,R. Taylor,"LW, CAM",67,1200000.0,163
164,240211,G. Gentile,"LW, RW, LM",67,1200000.0,164
165,244266,L. Menalo,"LW, RW",67,1400000.0,165
166,244559,Carlos Mendes Gomes,"LW, LM",67,1600000.0,166
167,244753,J. Keita,LW,67,1600000.0,167
168,245537,E. Ceïde,"LW, RW",67,2400000.0,168
169,245732,A. Kampetsis,"LW, ST",67,2300000.0,169
170,245983,Cho Jae Wan,"LW, ST",67,1200000.0,170
171,246927,K. Sekgota,"LW, RW",67,1500000.0,171
172,247885,R. Vaca,"LW, LM, CAM",67,2300000.0,172
173,251936,P. Petkovski,"LW, RW",67,1300000.0,173
174,253953,G. González,"LW, LM, LWB",67,2200000.0,174
175,256282,K. Rabihic,"LW, RW, CAM",67,1000000.0,175
176,259706,P. Delvalle,"LW, LM",67,1100000.0,176
177,264311,R. Providence,"LW, RW, ST",67,2600000.0,177
178,264425,M. Mohebi,"LW, RW",67,1600000.0,178
179,158309,Gao Lin,"LW, ST",66,350000.0,179
180,185438,N. Bärkroth,"LW, RW",66,850000.0,180
181,192126,N. Bahoui,"LW, LM, ST",66,825000.0,181
182,203637,J. Arroé,"LW, CAM, RW",66,850000.0,182
183,207740,I. Kallon,LW,66,1100000.0,183
184,209264,B. Finne,"LW, LM",66,1000000.0,184
185,220786,M. Njie,"LW, RW",66,1100000.0,185
186,225924,D. Sosa,"LW, CM",66,850000.0,186
187,228318,H. Chapman,"LW, RW",66,1700000.0,187
188,235197,M. Svensson,LW,66,1700000.0,188
189,236283,M. Borgnino,"LW, LM",66,1400000.0,189
190,238536,T. Kiss,"LW, RW",66,2200000.0,190
191,239377,S. Schön,"LW, LM",66,2100000.0,191
192,240206,T. Gjertsen,"LW, RW",66,850000.0,192
193,240260,S. Sow,"LW, RW, ST",66,1200000.0,193
194,243641,L. Adžić,LW,66,1400000.0,194
195,248575,D. Kother,LW,66,1900000.0,195
196,250766,K. Imeri,"LW, CAM, CM",66,2100000.0,196
197,258306,Jean Patric,"LW, RW",66,1300000.0,197
198,258325,N. Castro,"LW, LM, CM",66,825000.0,198
199,259778,R. Fernández,LW,66,1300000.0,199
200,260247,M. Rogers,LW,66,2200000.0,200
201,261756,Thiago Andrade,"LW, RW",66,1900000.0,201
202,262416,Chiquinho,"LW, LM",66,1900000.0,202
203,262985,Nuno Moreira,"LW, RW",66,1900000.0,203
204,263056,E. Sahiti,"LW, LM",66,1900000.0,204
205,263790,Léo Chú,LW,66,2100000.0,205
206,197774,C. McAleny,"LW, ST",65,725000.0,206
207,199774,J. Bertilsson,"LW, RW",65,450000.0,207
208,210792,A. Al Zaqan,"LW, RW, RM",65,700000.0,208
209,212440,Jung Seok Hwa,"LW, RM, CM",65,700000.0,209
210,220581,Rafael Ratão,"LW, ST",65,950000.0,210
211,220650,M. Lorenzen,"LW, ST",65,850000.0,211
212,220997,M. Diallo,"LW, RW",65,850000.0,212
213,225266,M. Rasmussen,"LW, CM",65,1400000.0,213
214,230819,O. Shodipo,"LW, LM",65,1100000.0,214
215,231090,F. Carabalí,"LW, LB, LM",65,700000.0,215
216,231322,E. Kabangu,LW,65,1100000.0,216
217,232308,M. Jevtović,"LW, RW",65,725000.0,217
218,233227,D. Browne,LW,65,950000.0,218
219,236667,J. Iritier,"LW, RM, LM",65,850000.0,219
220,236903,T. Pasher,"LW, RW",65,750000.0,220
221,237371,L. Bengtsson,"LW, LM",65,1400000.0,221
222,240974,M. Mattsson,LW,65,1600000.0,222
223,242090,O. Solbakken,"LW, RW",65,1600000.0,223
224,242612,E. Chilufya,"LW, RW",65,1800000.0,224
225,246548,O. Sahraoui,"LW, CM",65,1700000.0,225
226,248765,C. Conteh,"LW, RW",65,1600000.0,226
227,251558,L. Daneels,"LW, RW",65,1400000.0,227
228,251880,Ș. Baiaram,"LW, LM, RW",65,1700000.0,228
229,253527,D. Morales,LW,65,700000.0,229
230,254268,D. Cleonise,"LW, RW",65,1500000.0,230
231,254626,L. Urruti,"LW, RW",65,725000.0,231
232,255448,R. Fili,LW,65,850000.0,232
233,256307,L. Oyen,LW,65,1800000.0,233
234,256883,Milson,"LW, RW",65,1800000.0,234
235,259139,David Costa,LW,65,1700000.0,235
236,259570,F. Orozco,"LW, RW",65,1800000.0,236
237,262428,F. Cann,LW,65,1600000.0,237
238,263633,O. Dasa,"LW, LM",65,1500000.0,238
239,263808,G. Sazdağı,"LW, RW",65,850000.0,239
240,264639,Fernandinho,"LW, RW",65,1100000.0,240
241,213280,C. Pain,"LW, LB",64,625000.0,241
242,216508,F. Kath,LW,64,700000.0,242
243,226714,J. Hylton,"LW, ST, LM",64,575000.0,243
244,234286,N. Barona,"LW, LM",64,875000.0,244
245,234522,J. Okkels,LW,64,1400000.0,245
246,235527,E. Oti Essigba,LW,64,850000.0,246
247,238079,Bruno Rodrigues,LW,64,925000.0,247
248,238598,P. Schikowski,LW,64,575000.0,248
249,239902,Gonçalo Agrelos,"LW, LWB",64,925000.0,249
250,240978,D. Mandroiu,"LW, CAM",64,1200000.0,250
251,241695,J. Amon,LW,64,1200000.0,251
252,244513,I. Sadiq,"LW, RW, ST",64,1300000.0,252
253,245856,M. Batmaz,"LW, ST, RW",64,1300000.0,253
254,245870,H. Hassan,"LW, LM, RM",64,1400000.0,254
255,246957,A. van der Heide,LW,64,1500000.0,255
256,253313,I. Pereira,"LW, RW",64,1300000.0,256
257,254418,J. Núñez,"LW, RW",64,725000.0,257
258,254556,K. Nsona,"LW, LM, RM",64,1400000.0,258
259,254932,J. Caicedo,"LW, LM, RM",64,700000.0,259
260,257159,Luís Santos,"LW, RW",64,1300000.0,260
261,259679,J. Braaf,"LW, RW",64,1600000.0,261
262,260937,A. Fernández,"LW, LM, LB",64,775000.0,262
263,261147,A. Cáceres,"LW, LM, RM",64,775000.0,263
264,263169,F. Stevanović,LW,64,1500000.0,264
265,263553,N. Belakovic,"LW, RW",64,850000.0,265
266,211618,D. Starkl,"LW, ST, RW",63,500000.0,266
267,215601,A. Chițu,"LW, CAM",63,475000.0,267
268,216322,J. Hiwula,"LW, LM",63,575000.0,268
269,216981,G. Kastaneer,"LW, RW, ST",63,625000.0,269
270,230532,A. Al Zain,"LW, RW",63,475000.0,270
271,232671,L. Putaro,"LW, RW",63,750000.0,271
272,234614,L. Lumeka,"LW, RW",63,1100000.0,272
273,235744,B. Thomas-Asante,"LW, RM, ST",63,1100000.0,273
274,238599,N. Granatowski,"LW, RW",63,475000.0,274
275,238755,M. Warming,LW,63,975000.0,275
276,242004,Jeon Se Jin,"LW, ST",63,775000.0,276
277,246009,M. Tilio,"LW, RW, CAM",63,1100000.0,277
278,246336,M. Miljevic,"LW, LM, CAM",63,1300000.0,278
279,250789,D. Bakwa,LW,63,1100000.0,279
280,251999,Luís Phelipe,"LW, RW",63,1100000.0,280
281,255532,I. Nuhu,LW,63,1200000.0,281
282,256525,F. Versaci,"LW, RW, CAM",63,1000000.0,282
283,257083,J. Kadile,"LW, RW, ST",63,1100000.0,283
284,257415,J. Cooper,LW,63,625000.0,284
285,257975,B. Brahimi,LW,63,1200000.0,285
286,258488,G. Touré,LW,63,500000.0,286
287,259179,Kike Saverio,LW,63,1100000.0,287
288,259422,Nico Serrano,"LW, CAM, RW",63,1200000.0,288
289,260991,A. Saidi,LW,63,975000.0,289
290,261308,A. Rojas,"LW, RW",63,625000.0,290
291,262337,J. van der Sluijs,"LW, CAM",63,1000000.0,291
292,262984,K. Schumacher,"LW, LM, RW",63,1100000.0,292
293,263194,I. Gharbi,"LW, CAM",63,1200000.0,293
294,264321,O. Dabbagh,"LW, ST",63,1100000.0,294
295,201268,K. Hansen,"LW, RM",62,425000.0,295
296,207806,B. Dickenson,"LW, RW, LB",62,400000.0,296
297,229398,H. McKirdy,"LW, ST",62,575000.0,297
298,231502,J. Hopcutt,"LW, ST",62,400000.0,298
299,233467,D. Vega,"LW, RW",62,400000.0,299
300,236342,N. Mileusnić,"LW, RW",62,425000.0,300
301,239880,D. Lloyd,"LW, LM, ST",62,400000.0,301
302,240675,N. Ngcobo,"LW, LM, CAM",62,900000.0,302
303,241422,K. Hansen,"LW, RW",62,950000.0,303
304,243422,Doo Hyun Seok,"LW, LM",62,525000.0,304
305,248086,A. Burlacu,"LW, ST",62,625000.0,305
306,251197,K. Dlamini,"LW, RW, CAM",62,525000.0,306
307,257051,O. Schönfelder,"LW, RW, LB",62,950000.0,307
308,257153,A. Hausch,"LW, ST",62,1000000.0,308
309,258227,C. Montes,LW,62,950000.0,309
310,258867,V. Ingimundarson,"LW, RW",62,900000.0,310
311,259401,S. Lagsir,"LW, CAM",62,1000000.0,311
312,260092,C. Schiavone,LW,62,875000.0,312
313,260217,O. Heil,"LW, RW, RB",62,875000.0,313
314,260562,L. Besozzi,"LW, RW",62,1000000.0,314
315,260600,C. Bukta,"LW, RW, LM",62,950000.0,315
316,260800,J. Trauco,"LW, RW",62,375000.0,316
317,262942,L. Kreković,"LW, RW, ST",62,900000.0,317
318,263094,M. Wallner,"LW, RW",62,600000.0,318
319,263189,Patrick,"LW, ST",62,600000.0,319
320,263228,L. Lobato,"LW, RW",62,875000.0,320
321,263378,D. Theodorou,"LW, ST",62,625000.0,321
322,263661,Pernambuco,LW,62,875000.0,322
323,263953,S. Edozie,LW,62,1100000.0,323
324,264090,Jája Silva,"LW, RW, ST",62,575000.0,324
325,215685,J. Mensah,"LW, CM",61,325000.0,325
326,228767,F. Ross,LW,61,725000.0,326
327,241382,R. Tulloch,"LW, LM, ST",61,850000.0,327
328,242609,M. Yoshioka,"LW, RM",61,375000.0,328
329,244765,J. Mitchell-Lawson,"LW, ST",61,725000.0,329
330,247286,S. Hostikka,"LW, RW",61,475000.0,330
331,248118,A. Pitu,"LW, CAM",61,775000.0,331
332,250724,N. Ngoumou,"LW, RW",61,725000.0,332
333,251054,M. Neicuțescu,"LW, LM, ST",61,500000.0,333
334,253774,E. García,"LW, LM",61,800000.0,334
335,254246,D. Rivera,LW,61,750000.0,335
336,254905,I. Vassilev,"LW, RW, ST",61,800000.0,336
337,255829,S. Kawasaki,"LW, CF, RW",61,800000.0,337
338,259178,Asier Córdoba,LW,61,800000.0,338
339,262787,O. Schmitt,LW,61,725000.0,339
340,263404,A. Nankishi,LW,61,825000.0,340
341,263921,M. Altıntaş,"LW, RW",61,775000.0,341
342,230698,Kachi,"LW, ST",60,400000.0,342
343,244322,M. Hippolyte,"LW, LM",60,300000.0,343
344,245020,J. Hungbo,"LW, LWB",60,600000.0,344
345,250812,R. Sotiriou,"LW, LM",60,600000.0,345
346,255793,K. Palomino,"LW, RW",60,550000.0,346
347,255853,Y. Yuzawa,LW,60,240000.0,347
348,257017,C. Zabou,"LW, RW, CM",60,325000.0,348
349,258139,Raúl Moro,"LW, CF",60,675000.0,349
350,258348,P. Méliande,LW,60,575000.0,350
351,258897,S. Onur,"LW, CAM",60,525000.0,351
352,260402,A. Gilbert,"LW, CAM, CF",60,625000.0,352
353,261883,K. Fidelis,"LW, ST",60,500000.0,353
354,262538,Y. Bakiz,LW,60,500000.0,354
355,263771,C. Landu,LW,60,600000.0,355
356,263932,T. Hammond,"LW, RW, CAM",60,625000.0,356
357,212759,Kong Min Hyeon,"LW, ST",59,190000.0,357
358,244494,F. Delaveris,LW,59,550000.0,358
359,250764,A. Antunes,"LW, CAM",59,500000.0,359
360,252439,A. Hurst,"LW, LM",59,500000.0,360
361,253656,G. Sotomayor,"LW, LM, RW",59,500000.0,361
362,255460,J. Ondrejka,"LW, RW",59,475000.0,362
363,256127,W. Bøving,"LW, RW",59,525000.0,363
364,257217,G. Cangiano,"LW, ST",59,575000.0,364
365,260038,D. Martínez,LW,59,500000.0,365
366,260870,T. Miyagi,"LW, CF, CAM",59,550000.0,366
367,260966,C. Abastoflor,"LW, LM",59,575000.0,367
368,261241,M. Ibrahimi,"LW, CAM, RW",59,575000.0,368
369,262957,P. Verkamp,LW,59,450000.0,369
370,263068,L. Ennali,"LW, RW",59,525000.0,370
371,241954,Y. Al Mozairib,"LW, CAM",58,300000.0,371
372,253120,B. Kone,"LW, CM",58,500000.0,372
373,258470,R. Ponti,"LW, LM",58,450000.0,373
374,258689,Diego Bri,"LW, RW",58,525000.0,374
375,260512,F. Abastoflor,LW,58,210000.0,375
376,262593,M. Seiffert,LW,58,450000.0,376
377,262900,M. Franke,LW,58,475000.0,377
378,263147,A. Musi,"LW, CAM",58,500000.0,378
379,263466,J. Botué,"LW, ST",58,475000.0,379
380,264010,J. Mvuka,LW,58,525000.0,380
381,264091,M. Spiridakis,"LW, CAM",58,450000.0,381
382,264361,D. Iacoponi,LW,58,525000.0,382
383,264409,F. Alidou,LW,58,475000.0,383
384,234988,M. Al Saeed,"LW, LB",57,250000.0,384
385,253227,E. Walker,"LW, LWB",57,375000.0,385
386,254976,Jeon Jung Ho,"LW, LB",57,400000.0,386
387,255049,A. Odoh,"LW, RW",57,400000.0,387
388,255459,A. Bernhardsson,LW,57,375000.0,388
389,256106,L. Haakenson,"LW, LM, RM",57,250000.0,389
390,256933,A. Simsir,"LW, ST",57,425000.0,390
391,260467,N. Tamás,"LW, RM",57,425000.0,391
392,260645,A. Ademi,"LW, RW",57,375000.0,392
393,260730,E. Azcona,"LW, CAM",57,400000.0,393
394,260779,S. Adingra,LW,57,400000.0,394
395,238487,O. Alfa,"LW, ST",56,325000.0,395
396,245043,Zhou Junchen,"LW, LM",56,350000.0,396
397,255658,E. Skogvoll,LW,56,190000.0,397
398,259508,Anderson,"LW, CAM",56,230000.0,398
399,259870,A. Stan,"LW, RW",56,325000.0,399
400,262179,G. Bokake,LW,56,350000.0,400
401,263713,T. Addy,LW,56,375000.0,401
402,254740,W. Gaona,LW,55,300000.0,402
403,256514,N. Mayembe,LW,55,325000.0,403
404,257490,L. Mauragis,"LW, LWB, RB",55,300000.0,404
405,259920,A. Lindahl,LW,55,150000.0,405
406,262916,M. Badji,"LW, CAM",55,325000.0,406
407,263859,Pedro Lubamba,"LW, RW, CF",55,325000.0,407
408,241593,Yang Wanshun,"LW, LM",54,140000.0,408
409,247304,M. Hundley,LW,54,275000.0,409
410,252180,J. Northcott,"LW, RW",54,275000.0,410
411,257793,R. Richards,"LW, CAM",54,350000.0,411
412,259465,I. Jensen,"LW, LM",54,250000.0,412
413,260809,K. Monzialo,LW,54,240000.0,413
414,261604,C. Harris,"LW, CAM, ST",54,240000.0,414
415,263679,A. Ordoñez,"LW, ST",54,350000.0,415
416,264454,S. Henriksen,LW,54,250000.0,416
417,258005,M. Ćoćić,"LW, CAM",53,240000.0,417
418,258682,L. Twamley,"LW, LWB, RW",53,240000.0,418
419,261129,Cho Sang Jun,LW,53,190000.0,419
420,263746,P. Sutter,"LW, ST",53,210000.0,420
421,258527,A. Stenseth,LW,52,170000.0,421
422,262088,H. Haraldsson,LW,52,200000.0,422
423,256324,J. Carluccio,"LW, LWB",50,110000.0,423
424,263261,C. Heaney,"LW, LB",50,100000.0,424
425,255617,M. Ezmat,LW,49,70000.0,425
426,256605,J. Mulato,LW,49,120000.0,426
427,259005,Zhang Aokai,LW,49,100000.0,427
428,261759,B. Redžić,LW,49,120000.0,428
429,262034,R. Mahon,"LW, LM",48,110000.0,429
