,sofifa_id,short_name,player_positions,overall,value_eur,id
33,186598,K. Naughton,"RWB, RB, CB",71,1300000.0,33
34,203783,T. Smith,"RWB, RB",71,1600000.0,34
35,220509,L. Venuti,"RWB, RB, LB",71,2300000.0,35
36,229648,J. Van Cleemput,"RWB, RB",71,2600000.0,36
37,240099,K. Rüegg,"RWB, RB, RM",71,4000000.0,37
38,244625,Pipa,"RWB, RB, RM",71,3600000.0,38
39,251994,Tiago Esgaio,"RWB, RB, CB",71,2300000.0,39
40,188421,J. Dom,"RWB, RB, CM",70,1200000.0,40
41,189300,M. Johansson,"RWB, RM, RB",70,1400000.0,41
42,204687,P. Olkowski,"RWB, RB",70,1200000.0,42
43,211966,M. Romeo,"RWB, RB",70,1900000.0,43
44,213659,F. Dabo,"RWB, RB",70,2200000.0,44
45,223905,P. Ng,"RWB, RB, LWB",70,2100000.0,45
46,230233,Paolinho Leima,"RWB, RB",70,1700000.0,46
47,232185,C. Brittain,"RWB, RB",70,2400000.0,47
48,258090,E. Meza,RWB,70,2400000.0,48
49,202113,M. Odubajo,"RWB, RB, LWB",69,1300000.0,49
50,204847,T. Kane,"RWB, RB",69,1500000.0,50
51,215969,L. Dos Santos,"RWB, RB, LWB",69,1300000.0,51
52,233366,V. Henry,"RWB, RB",69,1500000.0,52
53,250902,O. Ceylan,"RWB, RB",69,1200000.0,53
54,259786,F. Vera,"RWB, RB",69,2100000.0,54
55,176687,A. Beck,"RWB, RB, RM",68,450000.0,55
56,179811,B. Capon,"RWB, RB, RM",68,625000.0,56
57,228894,J. Ward,"RWB, RM",68,1400000.0,57
58,243574,Z. Brault-Guillard,"RWB, RB, RM",68,1800000.0,58
59,246974,Diogo Calila,"RWB, LWB",68,2600000.0,59
60,255886,F. Gerometta,"RWB, RB",68,2300000.0,60
61,192231,J. Edwards,RWB,67,875000.0,61
62,208111,S. Sandberg,"RWB, RM",67,1100000.0,62
63,230232,Jadenilson Baia,"RWB, RB",67,525000.0,63
64,230815,O. Kakay,"RWB, RB",67,1400000.0,64
65,231356,M. Millar,"RWB, RB",67,1300000.0,65
66,231538,B. Blasi,"RWB, RB, CB",67,1200000.0,66
67,237415,J. Williams,"RWB, RB, CB",67,2200000.0,67
68,237702,M. Olosunde,"RWB, RB",67,2200000.0,68
69,238157,M. Roerslev,"RWB, RB",67,2200000.0,69
70,244887,R. Decostere,"RWB, RM, CDM",67,1900000.0,70
71,246159,E. Laird,RWB,67,2300000.0,71
72,251155,M. Halaïmia,"RWB, RB, LB",67,1400000.0,72
73,256952,S. Rooney,"RWB, CB",67,1400000.0,73
74,210029,J. Rafferty,"RWB, RB, LWB",66,900000.0,74
75,216134,K. Pallesen,"RWB, RM, RB",66,625000.0,75
76,231145,J. Pritchard,"RWB, LWB, CM",66,1100000.0,76
77,232117,J. Dacosta,"RWB, RB",66,1200000.0,77
78,239443,D. McNamara,"RWB, RB",66,1600000.0,78
79,242907,B. Reynolds,"RWB, RB",66,1800000.0,79
80,247667,Kim Tae Hwan,"RWB, RM",66,2000000.0,80
81,252802,W. Singo,"RWB, RB, RM",66,2000000.0,81
82,179636,D. Worrall,"RWB, RW",65,525000.0,82
83,203095,S. Gannon,"RWB, RB",65,625000.0,83
84,203292,O. Turton,"RWB, RB, CB",65,650000.0,84
85,209253,M. Blair,RWB,65,500000.0,85
86,215684,K. Mensah,"RWB, LWB",65,625000.0,86
87,223907,P. Johansson,"RWB, RM",65,800000.0,87
88,237913,Y. Koide,"RWB, CB, RM",65,775000.0,88
89,241269,A. Bruus,RWB,65,1100000.0,89
90,243254,F. Hörberg,"RWB, RM",65,1500000.0,90
91,243773,K. Ludewig,"RWB, RB",65,1500000.0,91
92,246763,K. Hoever,"RWB, RB",65,1600000.0,92
93,257621,P. Janasik,"RWB, RB, RM",65,950000.0,93
94,264022,Gonçalo Esteves,"RWB, RB",65,1700000.0,94
95,166841,N. Adams,"RWB, LWB, RB",64,210000.0,95
96,185256,J. Hoffman,"RWB, RM, LM",64,400000.0,96
97,193875,J. Hingert,"RWB, RB",64,500000.0,97
98,216453,L. Shephard,"RWB, RB, CB",64,700000.0,98
99,226139,J. Tamimi,"RWB, RM",64,675000.0,99
100,228834,E. Wichne,"RWB, RB",64,1100000.0,100
101,234155,P. Olszewski,"RWB, RB",64,1300000.0,101
102,234242,C. O'Keeffe,"RWB, RB",64,1200000.0,102
103,236047,A. Granlund,"RWB, RB, RM",64,425000.0,103
104,255314,P. Kioso,"RWB, RB",64,1300000.0,104
105,262691,M. Grzybek,"RWB, CB, RB",64,675000.0,105
106,180352,R. Finn,"RWB, CM",63,250000.0,106
107,202482,A. Rodman,"RWB, RM",63,180000.0,107
108,205019,J. Caprice,"RWB, LWB",63,425000.0,108
109,206081,R. Hall-Johnson,"RWB, RB",63,550000.0,109
110,213151,C. Norman,"RWB, RB",63,575000.0,110
111,213686,D. Love,"RWB, RB",63,575000.0,111
112,213835,J. Gammelby,"RWB, LW, RW",63,525000.0,112
113,221836,Koo Dae Young,"RWB, RM",63,425000.0,113
114,228368,J. Sterry,RWB,63,650000.0,114
115,229087,H. Rodgers,"RWB, CB",63,675000.0,115
116,235618,K. Wilson,"RWB, RB",63,725000.0,116
117,240150,T. Totland,"RWB, LWB",63,1000000.0,117
118,240248,R. Hutton,"RWB, RB",63,1000000.0,118
119,243785,T. Russell,"RWB, RB",63,1000000.0,119
120,244870,J. Key,"RWB, RB",63,1000000.0,120
121,251908,O. Villadsen,"RWB, RM",63,1000000.0,121
122,261446,M. Aydin,"RWB, RM",63,1100000.0,122
123,220787,A. Kojic,"RWB, RB",62,550000.0,123
124,227791,Lee Tae Hee,"RWB, RB, ST",62,350000.0,124
125,230068,D. Duhaney,"RWB, RB",62,850000.0,125
126,233793,A. Lewis,"RWB, LWB",62,600000.0,126
127,236027,J. Brown,"RWB, RB",62,750000.0,127
128,236459,M. Wasielewski,"RWB, RB, LWB",62,375000.0,128
129,242366,T. Sang,"RWB, CM, LWB",62,850000.0,129
130,246002,L. Matheson,"RWB, RB",62,975000.0,130
131,252379,J. Burroughs,"RWB, CM, LWB",62,925000.0,131
132,254309,J. Nilsson,"RWB, RM",62,425000.0,132
133,205704,F. Modelski,"RWB, RB, CB",61,300000.0,133
134,224307,T. Watson,"RWB, RB",61,475000.0,134
135,224936,A. Arnarson,"RWB, RB",61,400000.0,135
136,240345,I. Kanu,RWB,61,775000.0,136
137,240604,M. Clark,"RWB, RB, LB",61,700000.0,137
138,242282,B. Hosannah,"RWB, RB",61,700000.0,138
139,243603,L. Ranger,RWB,61,700000.0,139
140,252301,D. Fage,"RWB, RB",61,500000.0,140
141,252599,S. Sanna,"RWB, CDM",61,700000.0,141
142,257031,A. Kerouedan,"RWB, LW, RW",61,700000.0,142
143,239893,C. Coxe,"RWB, RB, RM",60,525000.0,143
144,244012,E. Henschel,RWB,60,350000.0,144
145,255737,A. Liljenbäck,"RWB, RB, CB",60,300000.0,145
146,262768,M. Schleef,"RWB, CB",60,375000.0,146
147,263678,T. Gardner-Hickman,"RWB, RB",60,600000.0,147
148,209548,C. Brown,"RWB, LWB",59,200000.0,148
149,220454,J. Brindell-South,"RWB, RB, LB",59,200000.0,149
150,239735,D. Pawłowski,"RWB, RB",59,475000.0,150
151,252707,R. Yapi,"RWB, RB",59,525000.0,151
152,254567,G. Coelho,RWB,59,475000.0,152
153,257672,R. Dadok,"RWB, RM",59,325000.0,153
154,257725,D. Oancea,"RWB, RB",59,325000.0,154
155,262769,D. Kina,RWB,59,200000.0,155
156,262773,J. Langfeld,RWB,59,240000.0,156
157,263257,K. Tabiś,"RWB, RB, RM",59,475000.0,157
158,221867,J. Stobbs,"RWB, LWB, RW",58,275000.0,158
159,236702,R. Ogle,"RWB, RB, LWB",58,425000.0,159
160,258047,J. Henderson,"RWB, LWB",58,475000.0,160
161,258772,J. Buchta,RWB,58,425000.0,161
162,259869,J. Tchamadeu,"RWB, RB",58,450000.0,162
163,238469,J. Hickman,"RWB, RB",57,350000.0,163
164,245087,C. Bayiha,"RWB, RW",57,325000.0,164
165,248238,Shin Jae Won,RWB,57,350000.0,165
166,263134,B. Kukułowicz,"RWB, RM",57,350000.0,166
167,263684,E. Ingram,"RWB, RB",57,400000.0,167
168,252906,H. Perritt,"RWB, RB",56,300000.0,168
169,258530,B. Rowe,"RWB, RB, CB",55,275000.0,169
170,248494,J. Helliwell,"RWB, RB",54,275000.0,170
171,262174,J. Robertsen,"RWB, RB",54,250000.0,171
172,263854,J. Mendes,"RWB, RM",54,250000.0,172
173,240391,Feng Boxuan,"RWB, RM",53,130000.0,173
174,240632,A. Burke-Gilroy,"RWB, LWB",53,200000.0,174
175,259985,L. Lykkegaard,"RWB, RM",52,180000.0,175
176,264350,F. Craske,"RWB, RB",51,140000.0,176
177,260742,B. Mensah,"RWB, RB",50,110000.0,177
